site,review,month,day,year,rate,sentiment,,,
agoda,everything was good.. picturesque view  good buffet. i have reserved a superior mountain wing room for me and my husband. the room was gloomy looking and we had to walk through a loooong hallway to get to our room. Everything else was good..,Jan,06,2013,87,,,,
agoda,I would highly recomend the hotel for people who love to stay away from home fm time to time a bit costly but worth it.,Jan,05,2013,87,,,,
agoda,i did not get what i paid  i am expecting a lake view from the room but the room we got does not have a view at all. another thing is we are on the first floor and you can hear walking on the second floor. i am disapponited!,Jan,04,2013,40,,,,
agoda,We always stay in Taal Vista in December before Christmas. We enjoyed our stay but wished the food was as good as the past years. This year's dinner buffet is markedly inferior to previous years. The dimsum was cold  the paella was just colored rice. Nothing had great flavor. If Taal Vista does not imporve buffet  best to stay at Taal Vista and then eat out,Jan,02,2013,73,,,,
agoda,it is well worth the money spend. ideal for not-too-far-away from the main city vacation!,Jan,01,2013,87,,,,
agoda,This hotel is the premier destination in Tagaytay. The room are new and well appointed. The very nice lobby and lounge surely captivates the visitors. You can just stay in the hotel and savor the fine details of the interiors and the decors. The staff are always smiling and accommodating.,Jan,01,2013,100,,,,
agoda,the place is relaxing and just the right hotel to stay in when you want to get away from the noise of manila. tagaytay has developed a lot and there are many places for foodies to go to. the view of taal volcano is just amazing in the early morning.,Jan,01,2013,90,,,,
agoda,Checking in was easy but it wasn't warm welcome . I guess I was local so They weren't as friendly as to foreign guests  what a shame. They also Didn't tell me how to get to my room etc  I had to ask. Now here's the odd part  got in my room started to unpack And I heard Someone went in and took a piss in the bathroom. I yelled hello and it was a male housekeeper who Said sorry and was going to clean the bathroom. To Think of it shouldn't be cleaned already since it was ready To be occupied? Checked the bathroom and it was not as what you expect from A 4 star hotel. It was a bit dingy and there's a filthy ring around the Toilet. There was no alarm clock  sign for the complimentary drinks Etc. Food was ok  but steep. Overall this place fell short. I just hope they should treat All guest equal since we're all from the same country. Geez!,Dec,31,2012,60,,,,
agoda,During our stay the hotel was partially under renovation and it caused some noise and changes to lobby functions. Anyway the renovation should be already done at this time. Food on the menu is quite affordable for an exclusive hotel like this one  but it lacks of international dishes as there is only 5 listed if I remember correctly.,Dec,29,2012,93,,,,
agoda,it was our first time to stay in this hotel and all i can say is this hotel really deserve to be ranked first among the hotels in tagaytay. every cent is worth it. from the facade doown to the hotel staffs. my husband and i enjoyed our quiet and bonding moment while our five yr old son enjoyed the cool breeze and.view of taal in the hotel garden. also  our son enjoyed the small but colorful child-friendly playroom. their food was also good. we enjoyed the breakfast selection and the christmas eve dinner selection. food not to pricy also. lounge area is cozy and we had the christmas feel while listening to the chorale singing selected christmas song. thumbs up to taal vista hotel. we will definitely come back.,Dec,29,2012,97,,,,
agoda,It's always a pleasure staying in this hotel. we are on the third consecutive year of celebrating Christmas because of its nice weather and great view of the world's smallest volcano  Taal Volcano. The staff are very accomodating which is the main reason why we always come back in this hotel.,Dec,28,2012,93,,,,
agoda,I stayed here for 3 days and two nights yet  they have good and clean services. Rooms were enough with full functionality.,Dec,28,2012,83,,,,
agoda,very nice hotel in tagaytay very close to most of the good places to visit. staff is helpful and nice but the booking has no breakfast with it. entrance to hotel is a bit confusing because the lobby where you check in is far from where your actual room is. there is a lot of people/foot traffic going through the hotel so it makes you feel not so secure.,Dec,27,2012,70,,,,
agoda,The rooms are acceptable for me since we came for Tagaytay not the hotel itself. It would be better if the rooms were carpeted  good thing the room was wide enough for us (3 adults 1 toddler). I was really surprised that the bathroom doesn't have a door or a divider for privacy purposes. So when someone is taking a shower or doing the #2 in the bathroom  it's really exposed to everyone in the room. Maybe for some it's fine  but for me I want to have privacy in the bathroom. Aside from that  the room has a flat screen TV  air-conditioning was fine and a poor wifi signal. Overall my stay was great  we didn't really enjoy the amenities since we didn't have time for it.,Dec,26,2012,83,,,,
agoda,We were happy to learn that our room was ready ahead of schedule and we were given an upgrade to a room with a balcony and view of Taal Lake and Volcano. It was awesome. The staff in the front desk was accommodating and smiling all the time. The guards were respectful. Aside from the restaurant in the hotel there are a lot of food outlets in the strip of various international cuisine.,Dec,24,2012,80,,,,
agoda,Has a very great view of the volcano. Staffs were very friendly and accommodating. The hotel was accessible to the attractions just across to mc Donald's and to the casino. Highly recommended to travelers with big family.,Dec,24,2012,97,,,,
agoda,- Professional and hospitable service crew - Hotel premises neat  well kept and elegant - Convenient parking provisions for guests - Top notch room amenities perfect for couples or families with 2 children,Dec,22,2012,100,,,,
agoda,We were suppose to be booked in a premier room  on the 4th floor  but instead got the third floor. I didn't get a very good view but it was still nice. The hotel clerks just seemed to want to book our car although they should have told us that we can only stay on top of Taal for a little while due to it being so late. The extended stay for the car seemed extreme. If you're late a half hour  they charge you a whole hour. No time souvenir shopping or anything else  but a quick look at Taal.,Dec,21,2012,63,,,,
agoda,Deluxe lake wing implies that we will be occupying a room with a view of the taal lake. Although it was made clear in the promo details that our view was garden view  I didn't expect our view to be facing the main road. Worse  it was exactly facing Pagcor's hideous colorful facade. I also chose to stay in this hotel because I expected that it would have a freezer in the ref  as I needed to pump breastmilk. Much to my dismay  there was no freezer inside the ref. Furthermore  the housekeeping guys kept on knocking on our doors  disturbing our sleep and private time asking if we need anything but when I asked for chest w Ice i was given a flat No by the housekeeper. Didnt even try. It was as if he was expecting we didnt need anything. Worst of all  i found out that Taal Vista was offering 50% off just days before our stay.,Dec,20,2012,80,,,,
agoda,A great two night stay at the beginning of our trip started well with an early check in (7am in fact ) with no extra charge. The location and the grounds - lovely lawn dand balcony overlooking the lake and volcano - are definitely the selling point of this hotel. Went room only and although pricey  we were well looked after and really able to relax. Ate dinner at the restaurant which was okay  used the gym - small but a fair bit of equipment  however too cold to go in the pool and didn't take up their overpriced tours or transport. The staff were very helpful once they realised we didn't want to pay for tours but do it independently. The shower was needin attention  hot water but pressure and focus bad  flooded a little and the room could have had better heating rather than ac - minor points compared to the positives....would return again if we were back in the area.,Dec,20,2012,87,,,,
agoda,Did not quite enjoy our stay due to the room given was not really prepared when we checked-in. The light did not turn on when we put the key in the slot  the bathroom gets flooded and the TV in one of the rooms was not operational mainly because upon checking the remote battery was wrongly put. The main concern is the bathroom. The expectation of being a five star hotel was disappointing. We paid the right amount  we expected the right service.,Dec,19,2012,63,,,,
agoda,This hotel is good value but very small old style New York rooms. It feels very cramped very soon. Quite lesser standard than othr Best Western Hotels in USA (as expected becasue it is in NY). But very good location close to all the action.,Dec,18,2012,67,,,,
agoda,Let me clear the matter up first... I bought from Agoda a deluxe room on the lake wing. This is a bit misleading because of the terminology used by the hotel. A deluxe room is like a budget room WITHOUT a view. To get the view to die for you need to upgrade ( which i was thankful for .. i paid 25 USD equivalent to go to PREMIERE Lake view). I waited for 30m but it was so worth it - the room is larger and the view from the balcony is the absolute greatest you can get at Tagaytay. There is no breakfast but who cares... you can get breakfast from a Maccers just across the road  the location is convenient that you are within distance to all the restos granted you have a car. Inside and outside the hotel is like night and day. Outside  third world - Inside  First world. Try it out and you will see what i mean. Just goes to show what a beautiful place Tagaytay could be if managed properly which is a testament to how well this hotel is managed. Enjoyed my stay definitely coming back.,Dec,18,2012,97,,,,
agoda,We had a great time in this hotel and excellent service... The place is so relaxing and have a very good ambiance.,Dec,18,2012,93,,,,
agoda,Excellent hotel with grerat staff  great food and great view!,Dec,16,2012,100,,,,
agoda,I was hesitant at first because of what I remembered about Taal Vista. But I was surprised that it's now fully renovated and refurbished! SM did a good job at it! The front desk was very helpful and the amenities were complete. Parking's a bit of a problem when there's an event but otherwise  a great stay!,Dec,12,2012,90,,,,
agoda,The room was good  though said it was overlooking the lake  our room was not so. It can only view a bit of the lake but we can mainly see the construction on the next lot. Other than that the experience was great,Dec,12,2012,77,,,,
agoda,It was raining most of the time  so there was no view of Taal except for about half an hour.. but if the weather is nice  the view is amazing. Not all of the rooms have a view of the lake. But you can always walk out to the viewing area near the lobby. The lobby is nice and there is usually some relaxing music or entertainment going on at night.. The spa is very nice  but it was a VERY far walk from our room. By the time I got back to my room I needed another foot massage I believe they are currently renovating the rooms closer to the spa. It is better to have your own car  as most of the attractions and restaurants are a little far away. The security is very good here  but almost too good. For example they required us to walk out to the lobby to meet the McDonald's delivery ourselves. They would not allow him to deliver to the room  so that was an inconvenient surprise. Overall the staff is very professional  and property is nice  and they are busy with renovating a large part of it  so it should be even better soon. I would consider this a good place for business or convention stays. Best for couples or groups of adults  not the best for families with small kids.,Dec,10,2012,73,,,,
agoda,This hotel has a wonderful view of Taal volcano. They have excellent staff who attend to your needs.,Dec,10,2012,97,,,,
agoda,the view of the surrounding was expectacular  everywhere you go. there is a nice place to stay  sit back or just relax  enjoy the cold weather. treat yourself to the great buffet. even the breakfast is superb! at night you can hang out in diffrent places. one is distillery where you can drink alchoholic beverages.,Dec,05,2012,100,,,,
agoda,We had an incredible stay in Taal Vista Hotel. looking forward to our next visit to the place.,Dec,04,2012,100,,,,
agoda,We were booked at the superior room/mountain wing but was supposedly upgraded to lakeside. The reason given by the front desk person was that the mountain wing rooms were fully booked. Since it was free of charge  we were happy about the upgrade  initially. I have stayed at the mountain wing rooms with my family and I would say that I still prefer that wing. It was nearer the pool where we could just lounge after a dip. In the first place  the view from our room was a construction of a building. Secondly  since there were two wedding celebrations  the floor was almost always noisy because the rooms in our floor were mostly occupied by the entourage in the wedding.Next time  we would insist on getting a room at the mountain wing since that was what we have reserved for.They have just been newly refurbished  anyway. And  our room did not have a sofa bed,Dec,04,2012,87,,,,
agoda,We spent a weekend with two other couples and we had a fantastic stay. We stayed in the new Wing where the air condition works much better than in the old building. Some of us had a view of the volcano from the room and it is worth paying a bit extra to wake up to this breathtaking view. We had an afternoon dip in the nicely chilled pool  it was really refreshing. The evening buffet at the hotel was a bit disappointing and was not what it used to be when we first time visited Taal Vista Hotel some years back.,Dec,01,2012,80,,,,
agoda,we always go to taal vista every year. i like the spaciousness of the room.,Nov,29,2012,93,,,,
agoda,This is the hotel to stay if you don't want to go out to other places in Tagaytay. By just staying inside the hotel will already make you relax.,Nov,28,2012,90,,,,
agoda,Very enjoyable weekend stay  everything was as it should be  service  staff and food was top notch,Nov,28,2012,100,,,,
agoda,We booked this hotel room as part of our wedding party. Every one person in their staff was more than attentive (even if they did not know that we're part of the wedding party) to our every need. There was always someone to assist me in bringing in luggage and stuff up to my room. I recommend Taal Vista because of its excellent service and good food for their functions. Breakfast buffet food is just okay but I've had lunch there also on another occasion and it's good.,Nov,24,2012,90,,,,
agoda,We enjoyed our stay.the place was clean  the staff were accommodating and very friendly. Surely  we will stay there again.,Nov,23,2012,80,,,,
agoda,We had a great stay at Taal Vista Hotel.My family enjoyed a lot and hope to come back again.To the staff  keep up the good work.,Nov,23,2012,83,,,,
agoda,I feel relaxed and wanted to go back again! The view are great and the service and you get a warmth welcome from the staff! Highly recommended!,Nov,15,2012,90,,,,
agoda,the room is simple just like in a small hotel. it was mountain wing but i did not see a nice view from the room. the bathroom is bigger but no water hose. the staff are accomodating and the service is quick. there is nice view from the hotel,Nov,14,2012,80,,,,
agoda,the hotel is very clean and safe. the rooms are clean but could be updated a little. the staff is very polite and helpful. the resturaunt and lounge are great and offer a nice view too. the on-sight spa and pool were very nice. the fitness center was a little small and seemed to be an after thought. overall  this place is worth it.,Nov,14,2012,87,,,,
agoda,The check-in was fast  and the staff at the front desk were great. You have the best view of the Taal volcano and lake from the lobby. The kids enjoyed the outdoor  taking pictures while enjoying the breeze and the view. The rooms were comfortable though a bit far from the main reception. The room service and housekeeping were prompt enough to deliver our food and requests.,Nov,10,2012,93,,,,
agoda,the room is great and is very clean. the hotel has poor wifi signal though.,Nov,10,2012,77,,,,
agoda,It was good to stay at taal vista hotel  upon arrival and checking in the staff are very accomodating and pleasant to us...rooms are also good and very clean..for sure our next visit to tagaytay i still choose to stay at Taal vista hotel,Nov,09,2012,83,,,,
agoda,i love the taal vista. it has all the amenities we are looking for like the sight seeing  swimming pool and good food.,Nov,07,2012,80,,,,
agoda,Taal Vista has one of the best romantic views of the Taal Lake and the volcano itself. Hotel has been there for decades  but current management has done a great job of making it new again. Great ambiance (very romantic for couples). Downside is that the Deluxe Lake Wing rooms are quite misleading  as they don't actually face towards the Taal lake. Room we got is actually facing the main road  which can be a bit noisy at times when big vehicles pass by. But the room is quite good and spacious. Hotel service seems great too  and hotel staff are very helpful and accommodating.,Nov,07,2012,93,,,,
agoda,The hotel is just about OK. First the good part- Conveniently located and even if one does not have own transport  one can get other means of transport. Nice garden and open area for kids to play. Service is average. The way the toilet and bath area is designed  it might not be comfortable for a lot of guests. I was in Deluxe Lake View enough Suite but there was no bath tub though there was enough space for the toilet and bathroom to be designed Being vegetarians  we hardly had choices in food.,Nov,07,2012,77,,,,
agoda,don't get taken by the lake view. we booked for a lake view room expecting that the room would be facing the tall lake. the room given was in the lakeview section of the hotel but the room was facing the street in front of the hotel. the front desk explained that the rooms facing the lake was the premier rooms and it costs double. the room was big and clean. big bathroom and toilet but towels need to be replaced. we went there on a long weekend and the hotel was full. the hotel does not have a big common area to hang out.,Nov,06,2012,67,,,,
agoda,we arrived a little early for check in but the room was already ready. no fuss checking in. our ac was not properly functioning when we got there but they promptly sent maintenance staff to address our concern. they gave us the option of transferring to a different room and have us check it out. in the end we stayed where we were since the ac was fixed. our room attendant was polite and very helpful. all in all it was a nice stay.,Nov,06,2012,90,,,,
agoda,The Taal Vista Hotel has come a long way. It is now a very modern and classy hotel. When my family stayed at this hotel in the 90s it was falling apart and dirty. Nobody can say the same now. There are more rooms and making a reservation is much easier than before. With the new rooms  there are also more people and hence the corridors of the hotel are noisy. Since the corridors are not carpeted  the sound of people walking and talking along the corridors is carried into the rooms. As a result  light sleepers like myself are sometimes bothered by people shuffling and carousing around the hallways. Our check-in was delayed because one of our rooms had a clogged drain. It took the front desk more than an hour to give us other rooms but this was understandable because the hotel was booked solid during the weekend we were there. We lost a lot of daylight because of the delay but the hotel upgraded 2 of our 3 rooms to make up.,Nov,06,2012,83,,,,
agoda,all my expectations were met and will come back as soon as we can!,Nov,05,2012,77,,,,
agoda,the taal vista hotel offers a great stay for families with children since they can run around the sprawling garden overlooking the scenic taal volcano and lake. the ambiance was nice the staff were very friendly and attentive to your every need. the price is reasonable and the food at the lobby lounge is okay. our kids wanted to take a dip at the pool but since the pool is not heated  we only went for a short while but all the amenities you want are available.,Nov,05,2012,77,,,,
agoda,I remember Tagaytay as really nice place- beautiful natural beauty with cool weather & wonderful lake & volcano views. Now it is too developed and alas  the grand Taal Vista Lodge is showing its age. The room had a funky smell. It seemed like a moldy kind of scent. Also room shows its age. The view is still spectacular but the veranda/viewing deck etc needed some sprucing up.,Oct,31,2012,60,,,,
agoda,Great Stay. I will recommend this to my friend if they're looking for a relaxing place to stay.,Oct,31,2012,83,,,,
agoda,Lovely hotel  has good customer service and is in a great location.,Oct,31,2012,90,,,,
agoda,the kids loved the cool weather and the view of the taal volcano.,Oct,27,2012,100,,,,
agoda,the kids loved the cool weather and the view of the taal volcano.,Oct,27,2012,100,,,,
agoda,We always value Taal Vista Hotel. The Last time we were here was during our honeymoon. We came back more than a decade after with 2 kids. We have noticed several improvements: 1. The facilities are more modern; 2. there are more rooms facing Taal Lake; 3. The weekend buffet and the cultural show are absolutely fantastic and highly recommended for tourists and balikbayans; 4. The evening live music performance at the lobby is perfect,Oct,25,2012,90,,,,
agoda,we stayed with our young children and they really enjoyed the whole stay because of the perfect ambiance and the rooms are big enough to accommodate us,Oct,23,2012,80,,,,
agoda,always a relaxing stay at taal vista. try to book a premier room at the new wing as this is really spacious with a balcony and spectacular view of taal lake. this room is usually quiet and serene specially at night when you can see the lights down at the lake. staff are incredibly nice and sweet to us breakfast buffet is ok but could be improved more. overall  it was still a good experience and we would still come back  as we always do.,Oct,23,2012,80,,,,
agoda,Peerless location  and favored by a crisp  cool climate  Taal Vista Hotel is your perfect haven in Tagaytay. The view is excellent  if you make sure you request for it. While the old wing needs some renovation and comfortable beds  better amenities  it costs lesser than the East wing. I would look out for promos in the future and stay at the newer wing. The welcome drink is a good plus  though it would be nice to have options than a very sweet iced tea.,Oct,23,2012,77,,,,
agoda,It was mainly positive experience. I would be careful when you book to get the deluxe rooms with lake view. The mountain wing is closer to the pool  the rooms are big but the room setup of large twin rooms in mountain wing was not ideal for married couples on a holiday. Staff were excellent. There is no bar as europeans might expect  so afternoon drinks were in the lobby  the atmosphere might be a bit overpowering with the piano and the strings some nights  it is however a 5 star hotel so i guess a cosy corner bar might not be exactly why people would go there,Oct,22,2012,87,,,,
agoda,We've stayed here so many times already. It's always been an enjoyable experience. Cool weather  all sorts of eateries all around the place clean comfortable rooms  best view of the volcano  delicious meals  isolated from the hustle & bustle of Manila... what more can you ask for? When in Tagaytay city  this is probably the only place to spend your freetime.,Oct,17,2012,97,,,,
agoda,when we arrived at the hotel i was asked if i would like to upgrade to a room with the view of taal lake and i did for an extra pay  which is very reasonable.it is nice and quiet both me and my wife like the place. i recommend this hotel to anybody that would like to stay in a decent hotel.,Oct,15,2012,87,,,,
agoda,There was construction and actually half the hotel was closed. Despite the inconvenience  the hotel staff more than made up for remodeling.,Oct,11,2012,97,,,,
agoda,I recommend a stay in that place  our rate was quite affordable at this time. Room was clean and spacious even so the shower didnt function perfectly  For that amount we paid for sure a very good deal for philippine hotel standards. I will return for sure  staff is friendly breakfast is various and good.,Oct,11,2012,90,,,,
agoda,The room is spacious and is very clean. I still think its pricey for $ a night. Check-in process has no organization. I guess you can't blame the hotel personnel but they don't implement that people fall in line so that guests are checked in based on a first come first serve basis. I bought just a deluxe room from Agoda and was offered an upgrade for additional pesos per night. The guest relations officer mentioned that if I book through them directly  I would be able to get free breakfast for the same price that I paid. I asked if she can somehow give me the breakfasts for the days I stayed there as complimentary since I purchased the upgrade to a lake view room and that I'm part of a wedding party staying in the same hotel. She laughed at me and said no. I think that's very rude and unprofessional. The bellboys are very helpful. The bed is comfortable. The tv is flat screen. There's a safety deposit box. Lot of storage and closet space. There's complimentary coffee  tea and 2 small bottles of water. Very good lighting. There's extra pillow provided. Only 2 bath towels  2 scrub cloth and a floor mat is provided. They should provide at least 2 floor mats and 2 hand towels. It would be nice if they will provide iron as their pressing service is expensive. Breakfast is good. Horrible lunch  dinner and cake. A bottle of water is 100 pesos!!! The cocktails are horrible. Service at the lounge is really bad. The servers know nothing when you ask information about their menu. You will be seated for 30 minutes but nobody will come to give you a menu. You have to ask for it. You also need to stand up and walk to the desk where all the servers are standing. There's a lot if people working at the cafe but they don't pay attention to the customers. You have to approach them every time you need something.,Oct,11,2012,70,,,,
agoda,i like here because the perfect view of the hotel!,Oct,06,2012,80,,,,
agoda,booked 2 rooms for overnight stay for my mom's bday celebration. rooms are clean and staff are friendly and helpful. one of the best places to stay in tagaytay.,Oct,04,2012,87,,,,
agoda,It's my 2nd time to stay here. Tagaytay is about 2hrs from Manila  and the cool weather is perfect for a relaxing weekend getaway  which is perfectly complemented by a stay in Taal Vista. Their rooms are clean  well-maintained  comfortable  and cozy. We spent most of our time just lounging in our room! One small problem I had was with the hot water  and I love my hot showers. The water pressure is great and the water is quite hot  but on occasion the hot water fluctuates and becomes cold. Also  their room service menu could offer more choices. Overall  this was a very relaxing stay and is still highly recommended.,Oct,04,2012,93,,,,
agoda,The hotel is very a great place for families.They had a friendly staff and nice sightseeing area.Nice place to relax and unwind.The hotel is located in the central part of the city that's why it's very near in the restaurants  bars  parks & churches.,Oct,03,2012,90,,,,
agoda,This hotel is great for family and couples to spend one or more night out of Manila.,Oct,03,2012,83,,,,
agoda,made a last minute booking due to my husband's conference. so far taal vista has the best view of taal lake that i've been to. hotel ground is quite big & rooms too! quite surprised of that. unlike other hotels that provide 2 single beds  their beds for twin rooms are a good sized 2 double-beds. overall  can't complain from cleanliness  rooms  service & facilities. early check-in request was hassle free. something to improve on would be the food. breakfast & lunch choices are quite limited & bland.,Oct,02,2012,80,,,,
agoda,I got this hotel because of the early-bird rate and I was positively surprised. Very well located (100php by taxi from the most central places in Makati)  rooms are fairly spacious and well equipped and the internet in the room works well. I will be back for sure.,Sep,27,2012,83,,,,
agoda,All the staffs are very polite. The lady chef is a really nice person.,Sep,27,2012,97,,,,
agoda,Enjoyed the hotel facilities. Near to good nightlife and local shopping.,Sep,26,2012,87,,,,
agoda,Our stay was great  it was very relaxing. Nice view!,Sep,25,2012,70,,,,
agoda,We booked this room 3 months in advance since I knew that we will be on these dates because my brother-in-law was getting married. When we arrived  the bellboys greeted us and took our luggage for safe keeping until we are checked-in. When they found out that we were in the grooms entourage. They upgraded our rooms somewhere nearer to the groom's suite. Otherwise  we would have been on the other wing which was at least 500 meters away. Thanks guys!!,Sep,24,2012,87,,,,
agoda,the place is good the taal view is very relaxing and the personel are very friendly and accommodating.,Sep,24,2012,80,,,,
agoda,My girlfriend and I went here last week  we were surprised to book a room in such affordablw price which offers a comfortable and relaxing place! The view was spectacular and the staff are very nice. Their location is also near in tgaytay's attractions and best restaurants! Plus upon Check out they'll give you a discount voucher so that you will be able to use it on your next stay. We will definitely go back here!,Sep,21,2012,100,,,,
agoda,Very nice hotel right on the rim of the Taal lake and volcano. Unfortunately it was very foggy with mixed drizzle and rain and the lake could not be seen. I wanted to take in the lunch buffet but was put back with the nearly 1000 Philippine peso per person charge. My wife and I walked across the street to a MacDonalds and let the buffet stew in it's high price. A very nice hotel overall but it seemed more suited for the event  conference crowd rather than travelers. I gave the food/dining a rating of poor only because of the outrageous price.,Sep,21,2012,70,,,,
agoda,we were upgraded to a premier room with mountain views and bigger beds when we found out that their reservations office neglected to mention they had a promo. they were able to give us everything we asked for - rooms next to each other and big beds capable of accommodating the entire family,Sep,20,2012,100,,,,
agoda,Probably not the best  but good enough for Tagaytay. They're currently undergoing renovation so we were asked to take a shuttle to our room which was a little inconvenient. The rooms are okay and clean...same goes for the bathrooms. If you're willing to spend a little more  look elsewhere.,Sep,19,2012,77,,,,
agoda,The hotel facilities are excellent. Staff were very friendly. Breakfast buffet is very sumptuous. There is also a mass on a convention hall on a Sunday which is very convenient.,Sep,18,2012,100,,,,
agoda,I was so happy with the service most of the staffs are friendly and accommodating. I love the room that was given to us it was quite big for a couple and our room was upgraded. We will definitely go back to Taal Vista. Excellent Service!! :),Sep,18,2012,97,,,,
agoda,We stayed here for 3 nights. The rooms are very clean and the staff is very helpfull. The view in the room was not so nice  but the view from the deck was beautiful. Each morning we went there just to enjoy the view. The spa at the hotel was also very good. I would certainly come back if we go to Tagaytay again.,Sep,15,2012,97,,,,
agoda,Overall I am satisfied with the Hotel's service. My complaint re the cooling system in the room where I was transferred was attended to. My only disappointment is the hotel has a promo for SM Advantage Cardholders like me wherein the room rate that I got goes with complimentary breakfast for 2. I had to pay for my aunt's and my breakfast.,Sep,11,2012,80,,,,
agoda,nice place to stay however the mountain view side is the old side o taal vista shoukd have chosen the other which has bigger and cleaner and new rooms. bathrooms not that clean too.,Sep,07,2012,60,,,,
agoda,Room was okay. Hotel room service was prompt. Their buffet spread wasn't that impressive though.,Sep,05,2012,67,,,,
agoda,Enjoyed our stay overall. Wished that the rooms had better noise prevention because you could literally hear everything going around -- footsteps in the corridor  light switching on and off next room  even conversation happening in the room across.,Aug,30,2012,77,,,,
agoda,Hotel is in a good location. Has a good view of the Taal volcano and very near to other restaurants. Staff were very friendly and accomodating upon check in. Rooms are suprisingly very big and very clean. Buffet breakfast was superb  had a lot of choices.,Aug,30,2012,87,,,,
agoda,Taal Vista has the perfect view of Taal volcano. I appreciate the helpful staff and very good room accommodation. Also  the Hotel is handicapped friendly  as my mom is in wheelchair. The kids enjoyed the pool as well as the playroom. The food with the cultural show was also a different experience.,Aug,30,2012,87,,,,
agoda,it was really a nice experience. we like everything about the hotel. the guest relations people are very friendly and polite. all the staff greets you with a smile everytime you pass by. the room is very beutiful as my childrens and my really liked it especially the bed. really helped us unwind and be totally relaxed. well do it again next year.,Aug,30,2012,100,,,,
agoda,i enjoyed the location.most notable is the friendly and accommodating attitude of everyone serving in the hotel.,Aug,30,2012,100,,,,
agoda,Promo hotel room was really old. Could have paid for a better hotel room for the same rate. Felt like i paid for the name instead if the room. East wing room (promo room) has a scary connecting door. Bathroom tiles were full of cracks. Bring your own toiletries. Good thing we just stayed for a day. Not going back to Taal Vista unless all rooms are renovated. Not value for my money.,Aug,28,2012,43,,,,
agoda,our stay in the hotel was very relaxing and peaceful. Good view of the taal volcano. the staffs are very nice. Breakfast was ok. limited variety of food for dinner. Mass celebration is also held inside the hotel  so its very convenient,Aug,24,2012,77,,,,
agoda,Nice amenities but the wifi is very sluggish and intermittent.,Aug,23,2012,67,,,,
agoda,Great place the views are unreal as is the food and staff nothing is and problem we totally enjoyed our stay,Aug,23,2012,90,,,,
agoda,i will not be going back there. i don't consider it value for money. it is already a very old hotel. food is not very good. the croutons in the salad i ate were stale and they even initially refused to change it. staff is trained to say no to every reasonable or standard request. terrible service. not happy during my stay there at all. parking was so far from the place we were billeted.,Aug,22,2012,23,,,,
agoda,The hotel staff are accommodatin and  friendly. The place is perfect for resting and relaxation.,Aug,21,2012,80,,,,
agoda,My family enjoyed our stay in the hotel. We were able to have fun  bond  relax and just enjoy each other's company. We also loved the fantastic view of Taal  such beauty... As long as the volcano doesn't erupt :D The hotel also has a playroom but I'm quite disappointed in this area because I don't think it is being managed properly.,Aug,18,2012,87,,,,
agoda,Great location  i like the staff as they are friendly  I just dont like the room where i stayed  it was so old and its not worth for what i payed  no views from my room.,Aug,15,2012,63,,,,
agoda,Enjoyed my stay at this hotel. Our group was looking at the hotel to watch the Pacquiao/Bradley fight. We were placed in the new East Wing of the hotel which had new facilities. Overall the price we paid for the room was worth it. Clean and Modern rooms.,Aug,14,2012,90,,,,
agoda,We stayed 7 nights based on our 2009 stay the Taal vista has some good standard but became a very systematic and impersonal hotel. There is no taxi  and hotel is offering transportation is quiet expensive for a 5 minute drive to the town where most of other 5 star resort in philippines offering a free shuttle to the town,Aug,13,2012,67,,,,
agoda,During rainy season it's hard to go from one side of hotel rooms to lobby. Not too many people during weekdays. A bit deserted if you are a solo traveler. It's best with a group of friends going on a day trip or weekend.,Aug,13,2012,73,,,,
agoda,it was great..staff were so helpful and quick service..,Aug,12,2012,83,,,,
agoda,It was raining for the most part and really didn't have much time to use the facilities as much. The room was too far from the lobby  but the staff were pleasant.,Aug,10,2012,67,,,,
agoda,Upon arriving at the hotel  concierge was a bit awkward as to giving us the details of the room. Stubs are given for the welcome drink. It would be more welcoming if they greeted us with the drink and remove the stubs. The room is big for two  I requested for a big bed and it was given. I loved the bed. Pretty obvious that this is an old hotel as some minor renovation is needed. Need to change stocks for the mini bar as some are really old. CR is big too  needs minor renovation. Rooms were far away from the lobby which ok for me as I don't like people walking left and right our room. However  the stay in general is good.,Aug,07,2012,70,,,,
agoda,guards at the entrance were very nice and helpful.. receptionist were really helpful as well :) the room was ok very clean and complete with all the things a traveler needs.. room service was very good aswell as they respond to request fast...,Aug,07,2012,90,,,,
agoda,I will recommend this hotel to people planning a trip at Tagaytay  best view ever.,Aug,04,2012,93,,,,
agoda,I frequently stay at this hotel but during this stay the noise in the room was almost unbearable. You would know that somebody is passing by the hallway because of the sound that they make. Also the sound proofing should be improved because at the middle of the night I could hear the conversation of the people at the next room. Check-in and check-out was very fast and the staff were couteous. Too bad the room was noisy and the free wifi was very slow and unreliable.,Aug,02,2012,80,,,,
agoda,It's good that they renovated this hotel. But they still need to upgrade the rooms to serve customers better. Traffic get heavy during the weekend due to the number of visitors who goes to Tagaytay during the weekend. The buffet in this hotel is also a must try for those who have good appetites. Sunset view from this hotel is also a must see  make sure you hang-out outside the view deck of the hotel before sunset. Don't forget to bring your camera.,Aug,02,2012,77,,,,
agoda,it is a good way to relax and spend a weekend getaway with family. it's accessibility to different restaurants and shopping mall brings you to a worry free vacation.,Jul,28,2012,90,,,,
agoda,Lovely hotel and service with a smile,Jul,26,2012,100,,,,
