site,review,month,day,year,rate,sentiment,,,
booking,Superior room way over priced  not clean   well maintained   could hardly see through the dirty windows,Dec,12,2016,83,neg,,,
booking,Location,Dec,12,2016,97,pos,,,
booking,Bugs in the room  smelly shower curtains and shower mat  old towels and bedding.,Dec,12,2016,82,neg,,,
booking,We got the booking for its location. The front desk staff are attentive to our needs during check in and check out.,Dec,12,2016,96,pos,,,
booking,nice breakfast buffet,Dec,13,2016,81,pos,,,
booking,I booked a Lake View wing room but there was no view of the lake in sight from our room it was the back of Sky ranch and just untrimmed grasses. It was a let down. I was expecting to see the Taal volcano view :( . The building is pretty old as well.,Dec,14,2016,95,neg,,,
booking,Great location  good customer service  the spa was lovely as well.,Dec,14,2016,78,pos,,,
booking,Late check in. Room was not ready by 2pm. We checked in at 3pm.  Too bad because i made the booking in advance. (October),Dec,14,2016,94,neg,,,
booking,My husband and I loved every bit of our stay. Thank you for having us Taal Vista. ,Dec,14,2016,78,pos,,,
booking,Two hours waiting for the room.  The room assigned didn't conform to what I have requested  2- bedroom suite with less view of the lake and more of mountain  not worth for the money I paid.,Dec,15,2016,93,neg,,,
booking,Location,Dec,15,2016,67,pos,,,
booking,The bath tub where you will Take your shower was flooded once you open the water.,Dec,16,2016,92,neg,,,
booking,The view. Non alcoholic beverages were free.,Dec,16,2016,55,pos,,,
booking,For the amount we are paying  we dont even have access to a fridge where we can keep our water cold. Food wasnt so good either. How can you go wrong with bacon in a buffet :( but they did. Also we called for late check out but apparently we pushed the wrong number (4)  so we asked to be transferred to front desk  but the staff said he will take care of it and no need to be transferred. We wanted to make sure so we called  the front desk after 2 hours to verify  only to find it  it wasnt noted down. What if we didnt call to double check? We would have been rushed out or got charged extra. In the end  they were able to let us stay (thank you) but we expected better coordination with their staff.,Dec,16,2016,69,neg,,,
booking,Location is very near the wedding venue of my niece . But the AC was leaking in our room 213- mountain wing ( didn't know that this was the old wing) . The plug for the percolator was not working even After the staff FIXED it.,Dec,16,2016,90,pos,,,
booking,Place was well maintained. Staff were helpful.,Dec,16,2016,85,pos,,,
booking,Too pricey for an ooold hotel that's been renovated countless times! Other newer hotels in the area are catching up and offering better value for your hard earned money.,Dec,16,2016,90,neg,,,
booking,Really great location  great staff  good facilities  good buffet spread!,Dec,16,2016,86,pos,,,
booking,Love all  really.,Dec,17,2016,91,neg,,,
booking,The view (make sure you get a lake view room)  the space  the staff  the meals.,Dec,17,2016,87,pos,,,
booking,Nothing,Dec,18,2016,94,neg,,,
booking,Croissants are crunchy delicious! Beds are comfortable and clean!,Dec,18,2016,88,pos,,,
booking,The weather ( out of your control ) !,Dec,19,2016,88,neg,,,
booking,The Hotel facilities and accommodation was as good as anywhere else in the world . All the staff were extremely friendly and helpful   especially Paul from security .,Dec,19,2016,89,pos,,,
booking,Room was old. Taza factory outlet understaffed so the service was so slow.,Dec,19,2016,76,neg,,,
booking,Staff were so friendly and courteous.,Dec,19,2016,91,pos,,,
booking,I called the operator and housekeeping and there was no answer.,Dec,22,2016,75,neg,,,
booking,The lake view..,Dec,22,2016,90,pos,,,
booking,There was a delay in me getting my room. Also  the noodle in the breakfast was very soggy.,Dec,24,2016,73,neg,,,
booking,Location  Weather,Dec,24,2016,88,pos,,,
booking,The comfort room don't have bidet.,Dec,24,2016,66,neg,,,
booking,The room was comfy.,Dec,24,2016,55,pos,,,
booking,Well the staff were friendly and accomodating and as always I love the ambiance of Taal Vista.,Dec,26,2016,44,pos,,,
booking,Long queues at reception  room was not ready at check-in  old rooms with thin walls/doors  huge queues at breakfast,Dec,26,2016,89,neg,,,
booking,Good location  scenic view  helpful front desk manager Aki  kid's room,Dec,26,2016,33,pos,,,
booking,Toilet has no exhaust and hose. Internet is slow.,Dec,27,2016,82,neg,,,
booking,The free breakfast  good AC  and quietness of the place.,Dec,27,2016,44,pos,,,
booking,An indoor heated pool should have been great.,Dec,27,2016,65,neg,,,
booking,The hotel location is exactly what I need to get relax with my family. The room is excellent as it is at the 4th floor Lake Wing overlooking perfectly the lake.,Dec,27,2016,67,pos,,,
booking,the room had a long distance to walk to.,Dec,28,2016,98,neg,,,
booking,Balcony is too near each other.,Dec,28,2016,67,neg,,,
booking,I didnt like the process of your buffet breakfast at the time we are there .And the ways of how are the sitting arrangement when ever we arrive at the buffet resto.And one more we have the experience that we are requesting  more sunny sideup eggs and the cook told us that there are no more eggs anymore is that right?And One more choices of food are not so many and the drinks are also limited.I suggest that you must improve the foods and choices of foods.And Imust suggest that you putr a waiting area near your front desk coz. if many people are checking out or checking in at your hotel we cannot find any near sofa that guests are to comfort themselves.,Dec,28,2016,98,neg,,,
booking,I like the services of the staff and at bthe concierge people .,Dec,28,2016,88,pos,,,
booking,Wedding receptions all over  hotel guests and wedding guests mixed together. Receptions should have their own area. A little bit overpriced,Dec,29,2016,100,neg,,,
booking,Wonderful location and excellent staff.,Dec,29,2016,81,pos,,,
booking,Check-in took long. Queue management should have been better.,Dec,29,2016,89,neg,,,
booking,nice location,Dec,29,2016,78,pos,,,
booking,the room is small  considering we got the premier queen room and compared to the room we got from another big hotel in the area (in previous visit). the toilet/bath room has no bidet  and small. in other words  the room is not value for money.,Dec,29,2016,89,neg,,,
booking,staff were friendly and the rooms were spacious  renovations were good.,Dec,29,2016,67,pos,,,
booking,Old towelsI,Dec,29,2016,98,neg,,,
booking,View was fantastic.  Room was big and clean.,Dec,29,2016,75,pos,,,
booking,Slow service from reception to restaurants. We arrived an hour past check in time but rooms were still not ready. We left our luggage at the concierge but it was left unattended. Nothing was lost but it was still left unsecure.,Dec,29,2016,88,neg,,,
booking,Rooms were clean,Dec,29,2016,80,pos,,,
booking,Old furnishings,Dec,30,2016,87,neg,,,
booking,The view of taal volcanoe,Dec,30,2016,86,pos,,,
booking,I AM A REGULAR GUEST OF THIS HOTEL THE PROBLEM IS IF IT IS PEAK SEASON THE QUALITY OF SERVICE IS POOR.,Dec,31,2016,91,neg,,,
booking,Amazing view from our room and staff were very polite and helpful. ATM machines are right at the hotel. It's also just next door to sky ranch  it's actually where the action is. Also   My son had an accident (not a serious one thankfully) and all staff were very attentive. A very special thanks to Glenn for his amazing support. Would come back to this hotel.  Btw  we loved lounging at the bar next to lobby.,Dec,31,2016,81,pos,,,
booking,The hallway to the rooms look cold and creepy.Its like you went down to a dungeon or a dugout in the basement . Looks more like  a barracks than a 5 star hotel hallway. All you see is a long stretch of walls and bare floor to match it. No windows or any decors. They could have warmed it up a bit by putting art pieces on the wall or  a consul table every few meters  planters etc.,Jan,01,2017,92,neg,,,
booking,Its goodlocation,Jan,01,2017,78,pos,,,
booking,No improvement at all in the game room and gym facilities,Jan,02,2017,93,neg,,,
booking,greeting us with an anniversary cake. very thoughtful.,Jan,02,2017,68,pos,,,
booking,Super love the view  food  and the staff. They are very accommodating.,Jan,02,2017,94,pos,,,
booking,The windows in my children's rooms  (2x) were very dirty. Our room overlooked a dirty storage area.  The food service at the lobby was so slow and unorganized.  Very disappointed.,Jan,02,2017,55,neg,,,
booking,Room door mechanism didnt work and everytime had to walk back to reception for them to send an engineer and waited a long time for them to come. Had once to walk back to reception and explain it all over again for them to arrive later. Not happy with the service. Restaurant service poor and slow and one need to ask for help and service.,Jan,03,2017,95,neg,,,
booking,Filipino-Breakfast: Not for everyone Poor cleanliness of room and bathroom,Jan,03,2017,44,neg,,,
booking,Julian at the reception was beyond helpful and anticipated my needs. Offered to have our breakfast packed since we were leaving early the following day.  Coconut bread at the bakeshop was delicious. Breakfast buffet selection was more than average and delicious.The soup was a bit salty though. The view of course is what made me choose to stay here.,Jan,03,2017,96,pos,,,
booking,Restaurant,Jan,05,2017,68,neg,,,
booking,View,Jan,05,2017,97,pos,,,
booking,Cable tv is not functioning but we dont care ,Jan,05,2017,69,neg,,,
booking,The place needs renovation especially the elevator at the Mountain Wing and the shower room.,Jan,06,2017,98,neg,,,
booking,The location is just beside the Sky Ranch and just in front of a casino. If you're hungry during the wee hours  then you can always order from McDonald's which is just in front of the hotel.,Jan,06,2017,71,pos,,,
booking,The room provided was quite old already. In the picture it looks very different,Jan,07,2017,89,neg,,,
booking,good weather... cold,Jan,07,2017,75,pos,,,
booking,Our room feels old and needed renovation. It feels damp,Jan,07,2017,87,neg,,,
booking,The view and atmosphere is very relaxing. Being near the Sky ranch added a spectacular view specially at night which the kids enjoyed.,Jan,07,2017,73,pos,,,
booking,there was no receipt issued to me even if i asked for it already...i asked for an extra bed for so many times  and i ended up none... it was raining during that time  and part of the ceiling  maybe near  the window has a leakage  we reported it already  but still no action... the floor should have been carpeted nowadays...,Jan,07,2017,88,neg,,,
booking,Nothing  if other hotels are available I won't stay there.,Jan,07,2017,74,pos,,,
booking,Lipstick marks on glasses that I haven't used yet. Slow response of staff,Jan,08,2017,86,neg,,,
booking,Location,Jan,08,2017,78,pos,,,
booking,We booked 7 rooms  none had the requested lake view.  We asked to have a baby cot also not provided. Showers are too old.,Jan,08,2017,85,neg,,,
booking,Bed linen,Jan,08,2017,79,pos,,,
booking,The stream of water from the shower was so weak it was not possible to take a bath properly. The towels were also old  gray and thin.,Jan,08,2017,84,neg,,,
booking,Location.,Jan,08,2017,68,pos,,,
booking,Toilet didn't have bidet,Jan,09,2017,83,neg,,,
booking,Great view of the island volcano,Jan,09,2017,88,pos,,,
booking,- No bidet (minus 1 star ;p) - Room service doesn't provide any tray to eat on. Have to pay extra if you want them to fix a table for you. (what??) - Staff forgot to refill toilet paper. >_< - Buffet is a bit overpriced.,Jan,11,2017,82,neg,,,
booking,- Very nice view and location - Accommodating Staff - Relaxing lounge - Parking is no problem,Jan,11,2017,87,pos,,,
booking,Drops of water from the aircon. We had to put a catch basin and a towel to avoid any accident.,Jan,12,2017,81,neg,,,
booking,Cozy bed,Jan,12,2017,85,pos,,,
booking,Water heater in the room was not fixed,Jan,13,2017,80,neg,,,
booking,Breakfast buffet was good!,Jan,13,2017,84,pos,,,
booking,Internet connection of our room is actually slow..  :'( failed to do some online stuff. It even keeps turning on and off..  I wish for a faster internet connection,Jan,14,2017,98,neg,,,
booking,Scenery,Jan,14,2017,83,pos,,,
booking,Buffet,Jan,15,2017,97,neg,,,
booking,Cleanliness and the view from our room!,Jan,15,2017,82,pos,,,
booking,the hotel is overated... our christmas eve was spoiled due to transferring of rooms as i complaint on the low quality of rooms. when you book through booking.com they will give the room in the old buidling which look like a hospital area. Never again on this hotel. Nobody answers the phone in the front desk...,Jan,15,2017,96,neg,,,
booking,Best hotel i ever tried.  And convenient,Jan,15,2017,81,pos,,,
booking,Sitting capacity in the resto bar located at the lobby is limited. Food during lunch and dinner is very expensive and not worth the price considering the selections and tastes.,Jan,16,2017,95,neg,,,
booking,The comfortness of our room and the Veranda's breakfast buffet  aside from the view deck where we have the perfect view of the Taal Lake/Volcano itself.,Jan,16,2017,78,pos,,,
booking,Checking in took a while  but it was ok.,Jan,16,2017,94,neg,,,
booking,It was an excellent stay. Will be back soon.,Jan,16,2017,78,pos,,,
booking,The cup for brushing teeth was dirty though,Jan,17,2017,93,neg,,,
booking,Breakfast was good and staff are respectful. Overall experience is very good.,Jan,17,2017,67,pos,,,
booking,Poor wifi connection. Towels musky - rooms lights not bright.,Jan,17,2017,92,neg,,,
booking,I like all the foods specially the donuts and salads etc,Jan,17,2017,55,pos,,,
booking,BATH ROOM IS NOT  5 -STAR; MOLDS AROUNF BATH TUB. OUR ROOM IS SUPPOOSE TO BE MOUNTAIN VIEW  HOWEVER  I DON'T SEE ANY MOUNTAIN.,Jan,18,2017,69,neg,,,
booking,Location,Jan,18,2017,90,pos,,,
booking,No bidet,Jan,19,2017,85,neg,,,
booking,Bed very comfortable. Hotel and room very clean. Good view of Taal lake. Friendly and accomodating staff,Jan,19,2017,90,pos,,,
booking,Food in hotel restaurant and breakfast buffet left us wanting more... No bidet in bathroom  No telephone shower... Overpriced in our opinion,Jan,19,2017,86,neg,,,
booking,The food is really good. The breakfast buffet was fresh and yumm. Nice view  of course and very comfortable bed as well.,Jan,19,2017,91,pos,,,
booking,The room we stayed add did not have a lake view that we were expecting.  You can see the lake but our room was in front of the nearby park and was really noisy. Also the air conditioning unit was leaking so you can hear the water dripping all night.  Also they changed the restaurant to buffet style and service and food is below standard.  I liked the food better before.,Jan,19,2017,87,neg,,,
booking,Everything.....,Jan,19,2017,94,pos,,,
booking,The toilet floor is quite slippery so be careful,Jan,19,2017,88,neg,,,
booking,the manager on duty was veryful but our first day is already spoiled .,Jan,19,2017,88,pos,,,
booking,The cr doesnt have bidette...,Jan,20,2017,89,neg,,,
booking,The weather,Jan,20,2017,76,pos,,,
booking,Location  view,Jan,21,2017,91,pos,,,
booking,Taal Vista Hotel continues to be the best established hotel in Tagaytay City. Its been there for decades and the service and facilities remain fresh. It also remains to be one of the best located hotel/resorts in town  with the best view along Tagaytay ridge. The rooms are spacious and the staff are extremely friendly. I booked multiple rooms for family who were visiting from the US and all were extremely happy with their accommodation for the weekend! Parking was never a problem  though they do not have valet service.,Jan,22,2017,75,pos,,,
booking,The whole ambience of the hotel was pleasant and the hotel employees are friendly and helpful. The food was okay.,Jan,23,2017,90,pos,,,
booking,Price  quality of room & breakfast,Jan,23,2017,73,neg,,,
booking,The location is stunning  breakfast is ok.,Jan,23,2017,88,pos,,,
booking,The food and the ambiance,Jan,24,2017,66,pos,,,
booking,The room (in the mountain wing) was torn down and downright unclean  we were very disappointed.,Jan,24,2017,55,neg,,,
booking,the ambiance of the hotel and the view overlooking the taal volcano.,Jan,24,2017,44,pos,,,
booking,The elevator near our room/ in our floor broke down on our second day. We have a baby and a stroller so it was a bit of a hassle to use the stairs. Fortunately it was fixed within the day.,Jan,26,2017,89,neg,,,
booking,I like the location and its near fun ranch,Jan,26,2017,33,pos,,,
booking,Sometimes the heated water was not hot enough,Jan,27,2017,82,neg,,,
booking,room food view,Jan,27,2017,44,pos,,,
booking,breakfast menu has few variety. we don't like it that much esp the kids.,Jan,27,2017,65,neg,,,
booking,The beds very uncomfortable the rooms in bad need of maintenance power points not working or dangerous.doors wont lock. Safe not operating. Aircon leaking. No offer of compensation.left one day early. Absolutely disgusted. Will not recommended to friends.,Jan,27,2017,67,pos,,,
booking,I think more attraction for kids,Jan,28,2017,98,neg,,,
booking,Great!!!,Jan,28,2017,67,pos,,,
booking,we weren't able to have our breakfast at veranda because it was full. room keys didn't work properly.,Jan,29,2017,98,neg,,,
booking,every member of the staff i encountered was courteous and helpful. joyce of veranda went above and beyond when i requested for a cup of bulalo broth to be served in another restaurant.,Jan,29,2017,88,pos,,,
booking,Staff only good point,Jan,29,2017,100,neg,,,
booking,The location...,Jan,29,2017,81,pos,,,
booking,the lobby cafe was too small that we did not have any space when we visited the area  after our dinner outside....,Jan,30,2017,89,neg,,,
booking,view / weather,Jan,30,2017,78,pos,,,
booking,Veranda staff,Jan,30,2017,89,pos,,,
booking,I requested an extra bed before we arrived  wasn't provided one. I followed it up the day we arrived  receptionist said will speak with housekeeping. Still no extra bed  and I was still charged for it!  Plus charges should be incurred upon booking  so people would know the ACTUAL price before booking. Plus  housekeeping was changing our linen while we were in the room. That is a first for me in all of the hotels we've booked before. Lastly  only one keycard was provided for us  I still have to request for a spare.,Jan,30,2017,67,neg,,,
booking,Good size bedroom,Jan,30,2017,98,pos,,,
booking,Too many bedrooms and not enough restaurant capacity to sit everyone. People made to queue and wait for breakfast  not enough waiting staff. Traffic in Tagaytay is now worse than Manila,Jan,30,2017,75,neg,,,
booking,the staff  particularly the waiters at the veranda were all nice...i love the cookies given for new year...,Jan,30,2017,88,pos,,,
booking,The toilets have no bidet for hygiene purposes.,Jan,31,2017,80,neg,,,
booking,The food are delicious and there are many choices.  We didn't get the nice view of the lake due to limited rooms available,Jan,31,2017,87,pos,,,
booking,None,Jan,31,2017,86,neg,,,
booking,Good and Variety of food  Friendly staff,Jan,31,2017,91,pos,,,
booking,Taal Vista Hotel is an awesome hotel. The view and location of hotel is perfect. I like that fact that there are securities in the area and in the middle of Tagaytay city.,Feb,01,2017,81,pos,,,
booking,rooms are getting dated could do with a face lift  especially the bathroom. Ground floor room but the windows were dirty on the outside?,Feb,02,2017,92,neg,,,
booking,The staff are great.  You will feel good seeing their good smile at all times including the security personnel. Plus points is the easy access from hotel to SKYRANCH.,Feb,02,2017,78,pos,,,
booking,I wish the staff told me at check-in I had a choice between the Lake View Wing and the Mountain View Wing  and I wish someone had been honest about the unexciting view from the Mountain View Wing! (Too much to wish for  but still...),Feb,02,2017,93,neg,,,
booking,Location is brilliant  staff were very helpful and attentive without being intrusive  Food was of a very high standard and excellently presented which more than compensates for a what some may see as a limited menu.,Feb,02,2017,68,pos,,,
booking,The service could have been better  especially in the restaurant.,Feb,03,2017,94,neg,,,
booking,Friendly staff and the proximity to sky ranch,Feb,03,2017,55,pos,,,
booking,I expected to have rooms facing taal lake.,Feb,03,2017,95,neg,,,
booking,Location and facilities are amazing. We had a wonderful family room.,Feb,03,2017,44,pos,,,
booking,Needs more facilities for kids..,Feb,04,2017,96,neg,,,
booking,>the family room the I got is very comfortable for family with 4-6 adults and 2-4 kids >very big and spacious >good view of the lake and volcano >very near to malls and skyranch,Feb,04,2017,68,pos,,,
booking,Recrption,Feb,04,2017,97,neg,,,
booking,Bacon is good,Feb,04,2017,69,pos,,,
booking,>the rooms were very far from the reception area  restaurant and other facilities I was not offered(or maybe I should have requested a room facing the lake) >there was no bidet in the toilet >limited choices for breakfast,Feb,05,2017,98,neg,,,
booking,View  accomodation and staff,Feb,05,2017,71,pos,,,
booking,There's nothing special,Feb,05,2017,89,neg,,,
booking,Nice place. Beautifull view on lake. Luxury hotel with good equipment,Feb,05,2017,75,pos,,,
booking,Gym is closed on sunday,Feb,06,2017,87,neg,,,
booking,Food and drinks,Feb,06,2017,73,pos,,,
booking,There is molds and chocroches. Poor service,Feb,06,2017,88,neg,,,
booking,The lobby and facade looked so beautiful  since I believe they went through a renovation a couple of years ago. However  when we got to our room  it smelled of moth balls and really looked dated. The bathroom was so disappointing. The shower head won't even turn because it's already rusty. The AC kept us up all night because it kept on making noises.,Feb,06,2017,74,neg,,,
booking,Internet was slow,Feb,06,2017,86,pos,,,
booking,Impersonal staff  no atmosphere  higher prices.  We have room for two and travel with 6 years old child who should be for free. By the breakfast we were asked to pay for the child (usually eats one muffin and juice) 450 ps - aprox. $10,Feb,06,2017,78,neg,,,
booking,To be honest  the food  staff  and location were the only saving grace.,Feb,06,2017,85,pos,,,
booking,any better that value for our money,Feb,07,2017,79,neg,,,
booking,One of the best view Great breakfast,Feb,07,2017,84,pos,,,
booking,In travelling to and from Tagaytay  the traffic can be VERY slow  almost at a standstill on weekends. This applies to Taal Vista Hotel and everything else in Tagaytay  situated as it is on the rim of an ancient volcano.,Feb,07,2017,68,neg,,,
booking,Panoramic c view of Taal volcano,Feb,07,2017,83,pos,,,
booking,No bidet on toilets. No toys at all in kids club No heated pool Dirty window glass,Feb,07,2017,88,neg,,,
booking,Great view outside overlooking taal volcano (not from the room).good breakfast.tolerable wifi.convenient entrance to sky ranch at the back of the property i wish the staff told me about it after buying tickets from them so i didnt have to walk through the busy highway's narrow sidewalk with little kids.,Feb,07,2017,82,pos,,,
booking,The staff and crew are the best attribute this hotel have. 2 thumbs up  I have stayed here for our wedding and they have given us Congratulatory/Welcome gifts and cakes in our room. LOve love Taal Vista!!! It's like my family's second home.,Feb,08,2017,87,pos,,,
booking,The pool water is cold. No food heater on breakfast.,Feb,08,2017,81,neg,,,
booking,The romantic dinner set-up. The view of the lake.,Feb,08,2017,85,pos,,,
booking,The passenger capacity of the elevator for my family didn't fit in a single ride.,Feb,09,2017,80,neg,,,
booking,Taal Vista is the premium place to stay in Tagaytay  located with excellent views of Lake Taal. The venue has history on its side  with style and comfort. It is only 20 minutes from Sonya's Garden  a tranquil and exotic garden and eating place south of Tagaytay  a must visit place.,Feb,09,2017,84,pos,,,
booking,I wish the swimming pool was heated.. it's Tagaytay  so you can imagine how cold the water would be around Jan-Feb..,Feb,10,2017,98,neg,,,
booking,rooms are too old and not clean well,Feb,10,2017,83,pos,,,
booking,Very old towels n beddings TV n furnishings poor working condition,Feb,11,2017,97,neg,,,
booking,Love the wide selection of food and everything is well prepared and was just cooked perfectly.,Feb,11,2017,82,pos,,,
booking,Bedroom sliding window door didnt fully closed so anyone could have gained access to my room through the patio. Poor bathroom lighting to put on make-up. Room service knocked on my door at midnight although I didn't request for anything. Next morning I was woken up by a knock on the door from hotel staff again. Took them 20 mins to seat us at the breakfast buffet and resto was not even full. Food quality was very poor and I couldn't eat it. Extra bed I've requested was never delivered. The list goes on and on but I'll stop here...,Feb,13,2017,96,neg,,,
booking,A lot of undisclosed charges when I booked. I booked it for P7 700 but when I was made to pay at the front desk  they told me that the final amount was P9 500. In addition to P9 500.00 the hotel staff made me deposit an undisclosed amount of P2 000.00. Even if I was okay to paying said amount  the staff's service was less than okay. We were made to wait more than 1 hour to get our room. When we got to our room  we were also surprised to find that the windows weren't closed properly. We only found out when we could hear the full boom of the fireworks at night. The breakfast was mediocre as well.,Feb,13,2017,81,neg,,,
booking,Location is excellent. Staff are friendly.,Feb,13,2017,95,pos,,,
booking,The Hotel rooms in the old wing could use a face-lift. Litter such as plastic wrappers  bottle caps and cigarettes were visible from our room's mini veranda.,Feb,13,2017,78,neg,,,
booking,Loved the experience of being in Tagaytay. The place is really nice and comfortable. Staff is excellent. My family loves the fact that SkyRanch is just next door.,Feb,13,2017,94,pos,,,
booking,The Staff are hospitable and facilities are okay.,Feb,14,2017,78,pos,,,
booking,The great view of Taal Volcano. Nice  friendly and accomodating staff. The hotel has an interesting background and history with pictures and story around the hotel.,Feb,15,2017,93,pos,,,
booking,I didn't like the snobbish attitude of your front desk.  I requested something special to be set up on the room for my wife  they didn't listen to my request.  The room that we got was very old  it feels like very 90's  the shower and tub was too old and had hair on the drainage.  I had to request someone to untangle the plug from the drainage as we couldn't use the tub.  Come breakfast time  we went to the Veranda and requested for a coffee.  I'm not sure if the staff is trained well on hospitality specifically on how to brew coffee but it tasted like water (no bitter coffee taste at all).  Ofcourse the pastries were cold and dry  but I think that's why theres someone there to have it toasted.  Overall  it's overrated  overpriced and very old.  You'll be better off at a newer hotel with upbeat staff than this one.,Feb,16,2017,67,neg,,,
booking,the mountain wing is already old. needs to be refurbished,Feb,17,2017,92,neg,,,
booking,everything except the beddings,Feb,17,2017,55,pos,,,
booking,Well  after our wedding  we decided to come back and book our suite room again which is still available and at around 11 PM close to midnight they made us wait in the lobby (I was wearing my wedding gown and my groom his tux) just for housekeeping to clean it. such a bummer that nobody cleaned the suite room after we use it after the wedding preps. But it's all good :) they manage to clean the suite room in 30minutes..,Feb,17,2017,69,neg,,,
booking,i like that it is clean and doesn't smell even if the room looks old.,Feb,17,2017,90,pos,,,
booking,Almost everything no customer service overpriced buffet old deteriorating rooms bath towels .look like rags because it's too old Requested for luggage assistance nobody showed up hotel price is overpriced.  Before coming to taal I stayed at diamond hotel and the comparison is night and day,Feb,17,2017,85,neg,,,
booking,They had parking available.,Feb,17,2017,90,pos,,,
booking,the beddings. as if it was not changed when we get there. the smell is not as fresh.,Feb,19,2017,86,neg,,,
booking,The Hotel Staff are are very polite and accommodating.,Feb,19,2017,91,pos,,,
booking,Slow response from staff. No one pick up the call from massage/spa which advertised in the room its available for 24hrs. No one help for carrying luggage even after requesting personally.  Kinda old hotel.,Feb,19,2017,87,neg,,,
booking,I like that you had an XBOX 360 at the kids corner.  But then  the staff that was working there was late and came around 9:25am.  We were waiting for it to open at 9am but another staff got the key and had us play.  Another thing was that the Samsung tv is broken meaning there are white lines on the tv so we couldn't really play the game.,Feb,19,2017,94,pos,,,
booking,Dinner of Feb.14 2017. It took more than 1-1/2 hour to be served. Maybe because  the  staff are all preoccupied with the number of guest  and  they overlooked our  simple Kare-Kare  and  soup of  the  day. My wife and  I  went up Tagaytay very Hungry and  needs  to  catch up with our booking. But it is forgivable. Do not worry about it.  We  will  still patronise your very nice  hotel in the future.,Feb,20,2017,88,neg,,,
booking,Breakfast was good. Friendly staff.,Feb,20,2017,88,pos,,,
booking,Bathroom pipeworks can be improved (rank smell even if the room is supposed to be fresh - just readied for new occupancy). Hotel rooms look very much dated. For the price they are charging per night  they should renovate or update the rooms.,Feb,21,2017,89,neg,,,
booking,Great breakfast buffet spread,Feb,21,2017,76,pos,,,
booking,The internet connection is really  very very poor; the food selections should be revisited by the management including its value for money; the location of the room from the main lobby is quite very discomforting; the floor in the room should not be made of tiles because its cold temperature is very very discomforting to the feet especially if you walk barefoot in the floor;  the management should consider installing bidet in the toilet;,Feb,21,2017,91,neg,,,
booking,The room is spacious and the bed is comfy,Feb,21,2017,75,pos,,,
booking,Service needs to be improved.,Feb,21,2017,90,neg,,,
booking,Location  beyond question is really amazing and great.  The view from the room and from the observation deck is really mesmerizing. The staffs are friendly and their services are warmth and heartfelt.,Feb,21,2017,73,pos,,,
booking,Run-down rooms / shower and bathroom fixtures broken,Feb,24,2017,88,neg,,,
booking,The location,Feb,24,2017,66,pos,,,
booking,Location and the view,Feb,25,2017,55,pos,,,
booking,Very gracious and accommodating staff Nice view of Taal Lake Generous breakfast,Feb,26,2017,44,pos,,,
booking,No bidet in the toilet.,Feb,27,2017,89,neg,,,
booking,The place was beautiful. Loved the garden with a view of Taal Lake. The room was nice and spacious as well. The hotel staff were accommodating and pleasant.,Feb,27,2017,33,pos,,,
booking,VEry Poor Wifi connection. EXpensive rate for an old bldg room mountain wing if I remember it right.,Feb,27,2017,82,neg,,,
booking,Hospitality of your reception desk. And the food.,Feb,27,2017,44,pos,,,
booking,Too crowded @ the reception on weekends,Feb,28,2017,65,neg,,,
booking,View fantastic - long walk to the central part of hotel for breakfast,Feb,28,2017,67,pos,,,
booking,Generally  the bathroom in our room could have been cleaner  or better yet renovated. For one  after a hot shower the mirror fogged up and markings I LOVE U by the previous guest (most probably) appeared. Caught me by surprise and scared my a little bit. The floor/tiles looked a bit old and dirty.,Feb,28,2017,98,neg,,,
booking,The food and service,Feb,28,2017,67,pos,,,
booking,Mountain wing is old and the beds are sagging. Needs an upgrade.  The lake wing - note not all rooms in the lake wing have the view of the lake as mine looked out to the street; is a newer building but has bad shower drain. The water goes out of the shower cubicle and into the room. I informed the front desk but the lady didn't seem to be interested to hear my feedback.,Feb,28,2017,98,neg,,,
booking,Closer to wedding venue,Feb,28,2017,88,pos,,,
booking,early morning noise from hotel guests at the viewing area.,Mar,01,2017,100,neg,,,
booking,Loved the breakfast as there were lots of selection! Tza fresh table is a must try for a romantic dinner  amazing food and service! The view from our room was magnificent - overlooking the lake. Clean - Spacious room and comfortable to stay. All the staff were very accommodating and helpful.,Mar,01,2017,81,pos,,,
booking,None  i really love the place,Mar,01,2017,89,neg,,,
booking,Location,Mar,01,2017,78,pos,,,
booking,Dirty room  and it was not ready.,Mar,02,2017,89,neg,,,
booking,The scenic view of taal volcano  its premium facilities  staff were very accommodating  it is just beside the sky ranch  accessible to public transport and  the name itself which is already a landmark by history,Mar,02,2017,67,pos,,,
booking,It is a little confusing to find your room.  And the elevator to access your room is on the 2nd floor  not the ground floor!,Mar,03,2017,98,neg,,,
booking,The view from the Lake View rooms are breathtaking! Ask for a room on the 4th floor to maximize your view of the lake and volcano.,Mar,03,2017,75,pos,,,
booking,Bed too hard Food just ok. Not too many choices Front desk staff sucks,Mar,05,2017,88,neg,,,
booking,cool weather,Mar,05,2017,80,pos,,,
booking,Room service. Ordered coffee as we are checking out very early  it wasn't delivered at all.,Mar,09,2017,87,neg,,,
booking,The view was superb  the room was spacious  very comfortable  and clean. The staff were all very accommodating and professional.,Mar,09,2017,86,pos,,,
booking,None.,Mar,11,2017,91,neg,,,
booking,The view and cool weather,Mar,11,2017,81,pos,,,
